16 22106 83718
6 3871 -87.55 294.72
0 3872 -141.44 230.92
1 3872 155.53 279.59
0 3873 331.05 -29.47
1 3873 490.53 -103.25
7 3873 235.93 132.3
10 3873 292.57 141.21
0 3874 -258.29 -425.89
1 3874 -193.77 -299.91
0 3875 -126.59 234.72
1 3875 171.3 279.25
0 3876 -510.93 139.08
1 3876 -221.54 288.29
0 3877 153.28 -545.32
1 3877 146.07 -549.62
10 3877 141.18 -468.81
0 3878 68.11 260.16
1 3878 373.31 251.49
0 3879 665.18 -94.09
1 3879 868.24 -291.51
0 3880 525.58 131.62
1 3880 793.55 -8.83002
0 3881 -65.02 -565.74
1 3881 -68.77 -491.59
0 3882 413.76 464.48
1 3882 823.25 364.84
7 3882 172.81 571.91
0 3883 359.01 -91.99
1 3883 499.63 -175.01
0 3884 131.8 -179.18
1 3884 232.18 -186.12
10 3884 77.73 -51.97
15 3884 167.3 -87.45
0 3885 270.02 -290.29
1 3885 346.21 -342.82
15 3885 373.83 -220.38
0 3886 63.5 158.46
1 3886 281.66 164.27
10 3886 -36.32 332.65
15 3886 33.05 362.61
0 3887 293.15 275.53
1 3887 612.36 203.72
6 3887 -48.97 323.42
0 3888 159.78 493.86
1 3888 544.9 462.78
11 3888 291.56 -263.24
0 3889 -714.56 -360.61
1 3889 -563.78 -105.47
0 3890 404.43 -218.89
1 3890 518.62 -320.12
7 3890 327.01 -46.97
15 3890 553.02 -106.63
0 3891 297.53 561.62
1 3891 718.15 499.72
11 3891 410.49 -197.33
0 3892 -121.13 257.76
1 3892 185.5 299.83
15 3892 -217.91 471.98
0 3893 399.17 459.05
1 3893 803.93 363.33
0 3894 517.39 -324.2
1 3894 607.15 -469.06
7 3894 445.75 -130.79
10 3894 535.15 -176.98
0 3895 355.68 572.27
1 3895 788.55 497.08
0 3896 15.79 572.8
1 3896 411.99 580.28
11 3896 157.4 -201.71
0 3897 334.51 566.59
1 3897 762.02 496.03
0 3898 418.49 551.85
1 3898 856.74 459.48
0 3899 349.12 568.8
1 3899 779.94 494.9
2 3899 6.01001 337.76
6 3899 -118.5 677.29
8 3899 85.74 265.46
0 3900 416.77 547.11
1 3900 853.08 454.52
0 3901 321.74 549.81
1 3901 742.13 481.07
2 3901 -13.82 316.94
5 3901 722.82 -88.74
6 3901 -142.6 648.38
13 3901 442.39 231.75
14 3901 622.57 -169.88
0 3902 153.48 584.43
1 3902 563.03 558.62
0 3903 178.61 522.29
1 3903 573.89 487.68
0 3904 415.48 456.96
1 3904 822.7 356.74
5 3904 824.24 -184.03
7 3904 172.38 566.65
0 3905 224.12 489.67
1 3905 614.81 441.51
7 3905 -10.61 580.22
0 3906 349.4 465.21
1 3906 748.17 382.77
2 3906 21.33 226.47
7 3906 110.14 567.78
9 3906 -132.22 272.47
11 3906 469.88 -278.75
0 3907 377.67 455.69
1 3907 778.2 365.27
0 3908 309.45 391.51
1 3908 677.22 316.86
6 3908 -106.4 454.29
7 3908 86.1 493.12
13 3908 448.76 97.48
0 3909 8.61999 48.78
1 3909 184.97 74.41
0 3910 -61.25 -558.19
1 3910 -61.87 -486.22
7 3910 -48.03 -459.55
10 3910 -103.84 -508.16
0 3911 -69.42 -557.34
1 3911 -69.9 -482.48
0 3912 253.21 -105.78
1 3912 380.32 -152.76
10 3912 210.06 44.6
0 3913 223.07 295.18
1 3913 545.96 243.36
0 3914 -779.79 -8.69
1 3914 -503.57 220.9
0 3915 -576.78 -4.37
1 3915 -328.99 174.29
0 3916 34.18 -127.28
1 3916 153.96 -104.53
6 3916 54.67 -112.45
12 3916 60.9 -62.8
15 3916 28.04 -30.64
0 3917 81.51 245.04
1 3917 381.04 233.07
0 3918 353.64 -177.18
1 3918 460.25 -257.78
0 3919 -50.26 -171.35
1 3919 60.74 -121.95
0 3920 -29.31 -343.22
1 3920 41.89 -295.4
0 3921 395.99 -11.15
1 3921 574.31 -107.19
0 3922 182.23 -361.79
1 3922 238.63 -384.48
0 3923 194.35 -379.22
1 3923 244.87 -404.4
0 3924 520.9 -272.39
1 3924 632.32 -418.98
0 3925 511.31 -369.27
1 3925 581.8 -512.07
0 3926 619.53 -350.88
1 3926 708.36 -536.21
15 3926 871.64 -261.85
0 3927 53.22 240.41
1 3927 350.84 236.55
7 3927 -128.64 317.87
0 3928 205.43 515.2
1 3928 601.17 473.32
0 3929 299.66 530.61
1 3929 711 466.05
0 3930 263.05 -143.99
1 3930 376.37 -193.78
7 3930 197.31 14.69
10 3930 225.14 2.01001
0 3931 366.4 332.98
1 3931 715.08 241.09
6 3931 -4.51001 404.92
0 3932 113.12 177.4
1 3932 339.35 167.02
0 3933 -788.17 -537.07
1 3933 -675.77 -235.14
0 3934 -702.34 -580
1 3934 -622.33 -297.51
0 3935 -141.75 273.3
1 3935 170.73 320.1
11 3935 21.06 -471.01
15 3935 -247.88 490.49
0 3936 -195.7 212.87
1 3936 96.9 276.59
0 3937 519.02 -259.04
1 3937 635.73 -404.42
0 3938 -555.84 6.35998
1 3938 -307.06 178.39
0 3939 -73.91 -276.67
1 3939 18.17 -217.02
7 3939 -119.31 -184.6
15 3939 -94.35 -247.21
0 3940 -153.84 -524.12
1 3940 -134.61 -423.43
4 3940 -658.01 -263.37
7 3940 -148.55 -446.65
9 3940 72.91 -446.55
0 3941 -68.93 -136.9
1 3941 56.49 -83.55
10 3941 -158.31 -24.81
0 3942 72.25 -15.02
1 3942 224.19 -6.08002
0 3943 -24.02 -313.72
1 3943 53.26 -268.67
15 3943 -22.23 -290.64
0 3944 743.63 -330.09
1 3944 861.74 -567.3
0 3945 526.46 19.77
1 3945 759.76 -126.08
6 3945 356.73 125.84
7 3945 375.14 183.38
10 3945 515.12 221.01
13 3945 742.66 -192.09
15 3945 702.21 235.74
0 3946 203.29 267.94
1 3946 514.55 221.85
0 3947 102.07 -136.78
1 3947 216.77 -134.93
0 3948 388.99 -293.53
1 3948 473.54 -389.87
0 3949 -107.03 243.94
1 3949 193.72 282.9
0 3950 -294.04 320.64
1 3950 36 405.06
0 3951 120.64 -216.68
1 3951 207.93 -218.56
0 3952 73.54 221.21
1 3952 363.92 211.88
6 3952 -266.48 201.88
10 3952 -30.58 409.3
13 3952 290.46 -59.85
14 3952 438.11 -530.86
0 3953 348.98 459.46
1 3953 746.75 376.81
6 3953 -95.89 542.29
14 3953 658.18 -261.93
0 3954 343.37 514.35
1 3954 756.28 437.38
5 3954 747.03 -125.36
6 3954 -112.35 608.94
11 3954 457.94 -234.7
12 3954 50.2 571.42
13 3954 461.5 203.62
14 3954 647.24 -204.81
0 3955 567.92 -163.73
1 3955 729.81 -326.85
15 3955 779.03 -11.44
0 3956 358.53 544.07
1 3956 783.3 465.83
0 3957 152.87 474.84
1 3957 532.89 444.53
2 3957 -149.95 233.02
5 3957 555.38 -173.2
6 3957 -305.89 520.16
0 3958 348.98 459.46
1 3958 746.75 376.81
6 3958 -95.89 542.29
0 3959 403.08 378.22
1 3959 775.34 277.76
6 3959 6.89002 463.06
0 3960 255.41 256.61
1 3960 564.67 195.82
6 3960 -79.57 292.39
11 3960 395.35 -478.79
0 3961 115.58 447.64
1 3961 485.65 426.07
2 3961 -180.45 201.36
6 3961 -341.38 477.44
7 3961 -108.45 526.22
0 3962 391 501.06
1 3962 807.59 411.05
6 3962 -61.08 602.37
12 3962 100.47 562.9
0 3963 196 314.12
1 3963 525.22 269.59
10 3963 103.29 532.25
0 3964 512.72 -138.28
1 3964 679.45 -281.38
0 3965 243.12 337.38
1 3965 584.04 280.05
0 3966 310.67 -214.04
1 3966 403.33 -279.75
15 3966 417.49 -112.13
0 3967 -164.03 133.57
1 3967 98.02 193.12
13 3967 104.31 -149.58
0 3968 396.37 -95.03
1 3968 540.17 -191.14
15 3968 523.93 60.85
0 3969 310.47 -195.47
1 3969 407.76 -260.89
12 3969 387.91 -64.22
0 3970 -66.38 183.67
1 3970 210.85 213.85
0 3971 589.33 -12.54
1 3971 814.1 -180.09
7 3971 442.1 164.79
15 3971 793.89 200.06
0 3972 -426.33 8.13001
1 3972 -190.89 145.97
0 3973 287.68 114.61
1 3973 493.99 55.32
10 3973 228.87 304.62
0 3974 126.16 -19.3
1 3974 274.97 -26.74
15 3974 137.79 128.03
0 3975 -848.49 -421.81
1 3975 -687.5 -120.1
4 3975 -436.68 192.57
0 3976 -191 173.65
1 3976 86.66 238.28
0 3977 315.43 235.32
1 3977 619.38 157.11
6 3977 1.38 286.21
0 3978 260.11 506.62
1 3978 659.25 450.12
0 3979 312.66 226.8
1 3979 612.93 149.83
0 3980 225.76 505.79
1 3980 621.28 458.16
0 3981 189.14 499.24
1 3981 578.49 461
11 3981 318.21 -257.38
0 3982 253.7 503.41
1 3982 651.48 448.68
11 3982 376.61 -250.14
0 3983 386.18 -121.25
1 3983 517.66 -213.7
0 3984 203.48 -202.45
1 3984 296.1 -231.8
7 3984 152.03 -51.22
0 3985 -291.36 -428.74
1 3985 -224.26 -291.85
4 3985 -543.71 -160.9
0 3986 -152.23 207.07
1 3986 136.42 259.66
0 3987 353.54 -114.74
1 3987 486.15 -196.6
0 3988 -148.77 227.29
1 3988 147.01 277.93
7 3988 -328.85 275.85
0 3989 -102.48 245.32
1 3989 198.2 283
0 3990 591.41 -244.16
1 3990 722.48 -417.46
6 3990 568.36 -112.26
0 3991 377.25 333.46
1 3991 726.71 239.17
0 3992 -327.38 302.13
1 3992 -2.84998 396.12
0 3993 240.16 502.14
1 3993 635.55 450.74
0 3994 219.52 499
1 3994 611.82 452.67
0 3995 152.12 482.11
1 3995 534.08 452.36
0 3996 377.67 455.69
1 3996 778.2 365.27
6 3996 -65.8 543.02
0 3997 -136.94 460.06
1 3997 225.96 502.88
2 3997 -418.25 212.26
0 3998 -508.43 235.3
1 3998 -188.99 376.64
0 3999 -300.85 489.48
1 3999 68.83 571.62
5 3999 110.47 -160.91
12 3999 -639.1 454.53
0 4000 169.39 524.12
1 4000 564.54 491.9
0 4001 -107.62 -0.799988
1 4001 67.8 56.81
0 4002 357.54 451.45
1 4002 754.02 366.26
0 4003 227.92 467.97
1 4003 613.03 417.93
7 4003 -3.77002 558.71
0 4004 236.37 280.2
1 4004 554.09 224.65
0 4005 -240.03 -417.27
1 4005 -174.15 -298.05
0 4006 122.13 -563.07
1 4006 109.14 -555.09
0 4007 366.03 -227.92
1 4007 468.58 -315.28
0 4008 -125.7 -528.77
1 4008 -110.73 -436.98
6 4008 11.19 -664.67
7 4008 -120.06 -444.78
0 4009 -81.33 -136.91
1 4009 44.7 -80.04
7 4009 -144.1 -38.9
12 4009 -79.65 -115.55
15 4009 -125.8 -59.47
0 4010 72.6 76.81
1 4010 254.39 83.15
10 4010 -17.56 237.95
15 4010 53.52 251.56
0 4011 -70.16 -54.21
1 4011 82.31 -4.33002
15 4011 -121.03 53.84
0 4012 300.69 -98.98
1 4012 433.15 -162.37
15 4012 389.77 43.24
0 4013 49.56 177.09
1 4013 273.17 186.09
7 4013 -75.96 290.05
0 4014 379.02 -174.13
1 4014 491.95 -264.57
10 4014 361.97 -19.74
15 4014 508.29 -49.75
0 4015 194.31 348.66
1 4015 537.18 304.65
0 4016 -137.1 -489.77
1 4016 -107.17 -397.39
0 4017 -42.1 293.62
1 4017 275.93 313.76
0 4018 -262.31 27.37
1 4018 -34.32 119.56
0 4019 197.35 263.42
1 4019 506.77 218.95
6 4019 -150.59 283.06
15 4019 219.19 524.71
0 4020 -275.22 -425.48
1 4020 -208.56 -294.19
0 4021 221.34 472.69
1 4021 607.05 424.46
0 4022 265.88 273.91
1 4022 582.45 210.03
11 4022 404.83 -462.09
0 4023 -185.88 47.46
1 4023 17.63 123.18
7 4023 -299.16 116.88
10 4023 -314.71 177.55
0 4024 23.29 125.82
1 4024 226.43 144.27
15 4024 -18.85 312.24
0 4025 217.71 343.93
1 4025 559.72 293.59
0 4026 387.55 -180.54
1 4026 504.04 -274.77
10 4026 372.33 -26.41
0 4027 414.78 -467.91
1 4027 439.32 -572.49
0 4028 -42.19 288.45
1 4028 273.88 308.85
7 4028 -235.35 349
0 4029 719.09 -306.72
1 4029 842.29 -532.56
7 4029 620.71 -81.16
12 4029 787.01 -122.93
0 4030 22.19 -98.22
1 4030 153.28 -73.01
10 4030 -57.95 29.89
0 4031 -133.7 -109.34
1 4031 5.65997 -38.38
10 4031 -236.32 0.159973
0 4032 651.07 -45.63
1 4032 868.54 -235.4
0 4033 370.36 20.52
1 4033 557.5 -67.14
10 4033 334.2 203.48
0 4034 585.22 35.53
1 4034 824.85 -127.95
10 4034 582.67 244.53
0 4035 -140.51 -2.39002
1 4035 40.74 63.62
10 4035 -256.67 123.61
0 4036 -358.85 209.52
1 4036 -58.3 315.57
10 4036 -540 353.11
0 4037 374.94 -113.95
1 4037 509.11 -202.57
10 4037 351.29 48.51
15 4037 495.28 32.3
0 4038 255.96 -126.22
1 4038 375.75 -174.31
10 4038 215.94 21.66
0 4039 423.43 -62.26
1 4039 583.16 -168.16
10 4039 402.44 113.09
15 4039 557.62 110.7
0 4040 579.34 -246.06
1 4040 707.93 -414.31
7 4040 482.47 -49.34
15 4040 802.94 -122.18
0 4041 -180.93 389.13
1 4041 163.98 443.44
7 4041 -391.46 432.86
11 4041 -13.34 -364.46
0 4042 211.32 -544.89
1 4042 203.22 -570.45
0 4043 -727.5 -300.59
1 4043 -554.69 -49.4
0 4044 326.39 538.14
1 4044 744.22 467.22
13 4044 447.5 222.77
0 4045 576.75 217.31
1 4045 873.75 66.79
10 4045 558.48 457.08
15 4045 749.73 519.73
0 4046 194.62 253.4
1 4046 500.13 209.79
7 4046 6.64002 349.83
10 4046 108.05 460.16
15 4046 216.45 510.25
0 4047 286.06 -182.27
1 4047 388.21 -239.79
7 4047 225.81 -18.88
0 4048 700.29 -354.52
1 4048 799.02 -573.3
0 4049 360.34 -191.2
1 4049 461.06 -273.82
0 4050 386.19 -42.27
1 4050 551.61 -136.17
10 4050 357.35 132.84
15 4050 503.85 132.21
0 4051 -47.97 285.23
1 4051 267.07 307.02
0 4052 90.29 373.57
1 4052 439.34 357.27
0 4053 -114.59 242.1
1 4053 186.07 282.84
0 4054 178.82 508.17
1 4054 569.57 472.9
0 4055 310.35 532.5
1 4055 723.89 465.28
0 4056 293.77 484.2
1 4056 691.81 417.79
0 4057 352.45 459.49
1 4057 750.44 375.88
0 4058 394.82 463.54
1 4058 800.01 369.03
0 4059 247.1 504.34
1 4059 644.02 451.16
0 4060 172.15 507.88
1 4060 562.1 474.22
0 4061 145.93 481
1 4061 526.87 452.76
0 4062 352.45 459.49
1 4062 750.44 375.88
0 4063 174.02 514.08
1 4063 566.42 479.98
0 4064 365.56 559.55
1 4064 796.17 480.76
2 4064 21.51 327.35
0 4065 367.78 473.59
1 4065 771.78 387.06
0 4066 194.67 510.2
1 4066 587.49 470.95
0 4067 128.04 493.59
1 4067 512.08 470.47
0 4068 362.97 463.86
1 4068 763.61 378.19
0 4069 423.91 459.04
1 4069 833.63 356.61
0 4070 189.71 508.92
1 4070 581.48 470.7
0 4071 252.44 515.06
1 4071 651.69 461.45
0 4072 274.76 514.17
1 4072 678.73 454.77
0 4073 419.28 459.82
1 4073 828.28 358.9
0 4074 418.96 451.53
1 4074 826.05 349.48
0 4075 283.76 531.76
1 4075 693.16 471.26
0 4076 274.76 514.17
1 4076 678.73 454.77
11 4076 395.62 -239.16
0 4077 242.49 527.66
1 4077 646.06 477.22
0 4078 253.16 505.46
1 4078 651.15 450.84
0 4079 189.86 527.54
1 4079 587.47 489.87
0 4080 248.83 515.78
1 4080 647.8 463.2
0 4081 158.06 510.39
1 4081 547.88 480.34
0 4082 128.04 493.59
1 4082 512.08 470.47
0 4083 -182.01 -522.1
1 4083 -159.67 -412.14
0 4084 216.66 230.47
1 4084 513.85 180.64
6 4084 -106.16 253.32
0 4085 310.36 266.26
1 4085 626.9 189.62
6 4085 -23.46 317.72
0 4086 216.66 230.47
1 4086 513.85 180.64
6 4086 -106.16 253.32
0 4087 -244.5 -482.32
1 4087 -201.48 -355.58
6 4087 -158.88 -673.03
0 4088 236.37 280.2
1 4088 554.09 224.65
6 4088 -116.7 312.52
0 4089 581.98 -265.59
1 4089 702.21 -435.24
6 4089 571.82 -135.77
0 4090 -67.71 -521.65
1 4090 -54.7 -449.93
6 4090 71.08 -630.97
0 4091 203.97 263.68
1 4091 514.26 217.25
6 4091 -142.99 286.02
0 4092 -208.99 -565.2
1 4092 -199.83 -442.2
6 4092 -59.52 -743.85
0 4093 552.44 -321.35
1 4093 646.52 -479.55
6 4093 575.67 -198.31
0 4094 -271.98 -445.66
1 4094 -212.6 -313.55
6 4094 -217.88 -648.23
0 4095 430.67 -471.65
1 4095 454 -581.97
6 4095 548.03 -381.98
0 4096 243.56 266.9
1 4096 556.22 209.38
6 4096 -99.44 300.25
0 4097 -50.57 194.38
1 4097 230.56 220.04
6 4097 -399.65 133.88
0 4098 -78.19 198.9
1 4098 205.1 231.87
6 4098 -436.81 130.64
0 4099 -59.1 199
1 4099 223.61 226.87
6 4099 -413.57 136.66
0 4100 586.47 -266.47
1 4100 706.87 -437.84
6 4100 576.57 -135.21
0 4101 64.63 224.93
1 4101 356.26 217.64
6 4101 -280.06 203.25
0 4102 238.17 256.69
1 4102 546.72 200.67
6 4102 -99 287.13
0 4103 -238.19 -552.6
1 4103 -221.08 -421.08
6 4103 -102.97 -744.79
0 4104 292.18 98.57
1 4104 491.54 38.1
7 4104 176.88 250.45
10 4104 235.28 286.08
15 4104 354.44 312.91
0 4105 19.85 153.66
1 4105 234.6 171.86
0 4106 536.38 4.21997
1 4106 765.09 -145.57
7 4106 386.87 170.44
10 4106 528.14 203.08
0 4107 -164.79 -514.32
1 4107 -141.22 -410.55
0 4108 528.38 -406.83
1 4108 584.78 -556.1
7 4108 476.07 -203.26
0 4109 327.75 -128.37
1 4109 452.37 -200.8
15 4109 430.96 6.46997
0 4110 524.14 -272.77
1 4110 635.7 -420.79
0 4111 20.92 156.58
1 4111 236.67 174.34
0 4112 363.54 460.86
1 4112 763.51 374.64
0 4113 104.29 -221.09
1 4113 190.12 -217.64
12 4113 178.68 -145.76
0 4114 70.14 248.51
1 4114 370.68 239.48
0 4115 240.84 277.73
1 4115 557.88 220.89
6 4115 -110.62 310.94
0 4116 320.68 228.77
1 4116 622.41 149.18
0 4117 0.770019 -105.41
1 4117 130.16 -73.12
0 4118 -846.29 -160.77
1 4118 -605.37 103.72
0 4119 225.88 -391.5
1 4119 267.52 -426.86
0 4120 -225.64 511.28
1 4120 148.67 575.53
2 4120 -508.05 274.02
0 4121 316.76 238.5
1 4121 622.17 160.02
0 4122 -305.03 -120.88
1 4122 -126.17 -6.16998
0 4123 550.48 -292.33
1 4123 656.02 -450.17
6 4123 557.61 -170.87
0 4124 -490.36 152.39
1 4124 -198.43 295.43
0 4125 313.31 15.06
1 4125 484.5 -52.07
0 4126 -474.72 170.77
1 4126 -177.99 308.52
0 4127 -156.48 219.18
1 4127 136.71 272.2
0 4128 -774.45 -568.31
1 4128 -674.61 -265.53
0 4129 -228.44 204.16
1 4129 62.57 276.99
0 4130 266.5 -231.59
1 4130 350.9 -281.76
10 4130 238.37 -97.73
0 4131 319.02 -213
1 4131 413.36 -280.9
0 4132 -779.2 -471.64
1 4132 -649.17 -182.19
0 4133 -829.22 -436.11
1 4133 -677.15 -137.73
0 4134 -202.26 230.09
1 4134 96.7 294.68
10 4134 -355.61 392.54
0 4135 205.86 315.98
1 4135 536.27 268.71
0 4136 -755.01 -453.91
1 4136 -625 -174.1
0 4137 -664.87 -497.38
1 4137 -566.7 -237.63
0 4138 202.4 -65.26
1 4138 338.31 -96.11
0 4139 -82.28 283.47
1 4139 232.29 314.54
0 4140 88.54 -557.19
1 4140 79.49 -537.39
0 4141 -267.84 -420.83
1 4141 -200.45 -292.22
0 4142 56.83 248.53
1 4142 357.38 243.15
0 4143 28.15 -180.72
1 4143 132.14 -154.71
15 4143 26.93 -103.76
0 4144 -749.12 -474.42
1 4144 -626.62 -193.57
0 4145 -266.93 -427.21
1 4145 -201.95 -298.39
0 4146 -104.9 -572.34
1 4146 -108.01 -483.45
6 4146 63.46 -700.4
0 4147 -775.65 -552.4
1 4147 -670.79 -251.83
4 4147 -542.26 166.52
0 4148 -474.72 170.77
1 4148 -177.99 308.52
0 4149 -269.24 -453.66
1 4149 -213.42 -321.44
0 4150 -774.2 -556.67
1 4150 -671.07 -255.66
0 4151 -70.87 292.87
1 4151 247.21 320.64
10 4151 -207.7 480.81
0 4152 -227.88 175.65
1 4152 52.51 249.81
0 4153 371.3 68.88
1 4153 584.3 -20.53
0 4154 -792.59 -538.06
1 4154 -679.5 -234.72
0 4155 -566.45 11.26
1 4155 -314.38 185.6
0 4156 406.43 37.21
1 4156 608.36 -63.62
0 4157 -466.88 -236.65
1 4157 -312.31 -65.99
0 4158 -441.67 -267.25
1 4158 -300.53 -100.48
0 4159 205.37 -381.48
1 4159 255.03 -410.89
0 4160 395.75 -7.88
1 4160 577.01 -104.96
0 4161 -110.3 -510.13
1 4161 -89.76 -425.21
0 4162 -185.2 -523.05
1 4162 -162.82 -411.58
0 4163 -155.23 188.09
1 4163 126.41 242.08
0 4164 578.86 -40.21
1 4164 794.13 -205.91
10 4164 583.07 154.76
15 4164 783.9 158.25
0 4165 -251.09 197.87
1 4165 38.5 276.63
15 4165 -388.23 371.37
0 4166 367.78 473.59
1 4166 771.78 387.06
0 4167 293.63 476.95
1 4167 689.16 410.19
0 4168 -298.65 -570.24
1 4168 -281.26 -416.87
6 4168 -162.25 -795.22
0 4169 -69.97 195.97
1 4169 212.04 226.87
0 4170 -583.97 -3
1 4170 -334.66 177.28
0 4171 -196.6 -499.73
1 4171 -164.63 -386.92
0 4172 -406.94 226.44
1 4172 -97.07 343.37
0 4173 -531.27 173.09
1 4173 -228.15 324.62
0 4174 619.1 -209.14
1 4174 768.22 -392.06
0 4175 -193.98 -557.15
1 4175 -183.13 -439.82
0 4176 -122.18 250.77
1 4176 181.6 293.45
0 4177 -543.86 -58.92
1 4177 -318.62 116.04
0 4178 -781.51 -566.77
1 4178 -679.73 -262.26
0 4179 -758.23 -564.88
1 4179 -661.43 -267.62
4 4179 -555.16 157.34
0 4180 624.03 -330.65
1 4180 721.38 -517.33
0 4181 682.3 -314.7
1 4181 795.78 -525.15
0 4182 -589.36 -479.25
1 4182 -498.81 -245.12
10 4182 -734.53 -486.47
0 4183 -84.01 -52.01
1 4183 70.21 2.09998
0 4184 -723.45 -463.7
1 4184 -603.29 -191.81
0 4185 231.01 160.12
1 4185 449.6 118.23
0 4186 745.82 -329.17
1 4186 865.34 -567.46
0 4187 286.58 -101.05
1 4187 417.57 -159.73
0 4188 234.5 323.64
1 4188 569.43 268.66
0 4189 512.24 -191.9
1 4189 656.28 -335.19
0 4190 608.53 -283.73
1 4190 724.31 -463.87
0 4191 101.08 442.66
1 4191 468.87 424.84
0 4192 -209.08 208.62
1 4192 82.32 276.19
0 4193 -217.09 -421.95
1 4193 -154.88 -309.73
0 4194 376.27 -94.81
1 4194 519.05 -184.48
10 4194 351.33 71.08
15 4194 495.67 58.49
0 4195 292.96 -191.41
1 4195 391.06 -251.19
0 4196 233.61 -195.33
1 4196 329.52 -234.92
0 4197 -99.05 263.93
1 4197 208.81 299.89
0 4198 -732.71 -431.18
1 4198 -600.41 -160.91
0 4199 213.81 -392.84
1 4199 254.71 -424.11
0 4200 -777.19 -524.32
1 4200 -664 -227.72
4 4200 -521.26 164.29
0 4201 -98.21 -555.16
1 4201 -95.58 -470.63
7 4201 -86 -465.75
0 4202 511.12 -313.9
1 4202 604.32 -457.21
0 4203 -436.39 -260.55
1 4203 -293.79 -95.39
0 4204 -78.05 207.85
1 4204 208.55 240.53
0 4205 402.66 353.46
1 4205 763.3 252.61
0 4206 274.59 311.56
1 4206 607.02 245.51
0 4207 -81.07 -522.38
1 4207 -67.04 -446.41
0 4208 346.24 -75.34
1 4208 490.3 -153.92
10 4208 313.97 89.82
0 4209 495.98 -409.86
1 4209 548.32 -546.67
0 4210 387.55 -180.54
1 4210 504.04 -274.77
0 4211 506.23 -204.9
1 4211 644.9 -345.8
0 4212 242.64 150.76
1 4212 457.92 105.33
0 4213 732.76 -350.12
1 4213 839.49 -582.92
0 4214 466.56 264.2
1 4214 786.25 145
0 4215 470.7 261.04
1 4215 790.04 139.98
0 4216 -181.45 -551.32
1 4216 -169.18 -438.87
0 4217 470.7 261.04
1 4217 790.04 139.98
0 4218 -472.67 161.06
1 4218 -179.88 299.03
0 4219 499.45 389
1 4219 862.28 268.86
0 4220 101.94 -541.1
1 4220 98.45 -527.38
0 4221 351.67 327.96
1 4221 696.74 240.62
0 4222 -201.55 187.41
1 4222 82.16 253.89
0 4223 640.52 -98.16
1 4223 840.72 -287.46
10 4223 659.91 95.1
12 4223 611.64 51.94
0 4224 -151.24 -538.76
1 4224 -137.88 -438.2
0 4225 341.85 -270.17
1 4225 428.02 -350.69
15 4225 468.61 -188.78
0 4226 -222.36 -400.72
1 4226 -152 -288.42
7 4226 -250.3 -341.03
15 4226 -276.99 -435.22
0 4227 -314.99 -194.5
1 4227 -161.64 -71.03
10 4227 -438.43 -117.75
15 4227 -426.02 -169.61
0 4228 -145.21 13.01
1 4228 42.42 79.58
15 4228 -228.61 134.82
0 4229 -191.05 -353.55
1 4229 -108.9 -254.64
15 4229 -240.51 -367.59
0 4230 630.76 -12.01
1 4230 858.2 -193.24
15 4230 852.7 206.4
0 4231 385.29 -48.12
1 4231 548.44 -140.68
15 4231 503.33 123.4
0 4232 -81.76 58.32
1 4232 111.16 106.86
15 4232 -150.75 204.88
0 4233 -184.79 -158.34
1 4233 -39.34 -73.64
15 4233 -257.09 -102.93
0 4234 334.49 -16.97
1 4234 499.1 -91.71
15 4234 426.96 159.72
0 4235 115.12 -53.71
1 4235 253.71 -57.17
15 4235 127.56 80.09
0 4236 -142.68 10.05
1 4236 43.92 76.14
10 4236 -260.49 137.86
15 4236 -225.4 130.35
0 4237 -633.59 -320.5
1 4237 -484.04 -92.98
15 4237 -848.05 -387.14
0 4238 122.86 -127.94
1 4238 240.53 -133.05
15 4238 148.65 -19.96
0 4239 -79.15 -254.81
1 4239 15.99 -194.92
10 4239 -158.42 -162.51
15 4239 -106 -218.79
0 4240 -141.29 178.75
1 4240 136.45 229.76
0 4241 211.99 468.19
1 4241 595.04 422.3
0 4242 -105.46 295.28
1 4242 214.37 331.93
0 4243 282.66 354.28
1 4243 633.24 286.45
0 4244 396.7 329.71
1 4244 747.16 229.53
0 4245 217.62 -285.86
1 4245 287.94 -319.5
15 4245 299.62 -221.63
0 4246 64.69 -399.77
1 4246 106.07 -379
0 4247 -253.2 -520.56
1 4247 -223.28 -387.29
0 4248 -477.97 204.36
1 4248 -169.52 340.22
0 4249 -58.55 -138.9
1 4249 65.12 -88.83
0 4250 235.41 -176.54
1 4250 338.02 -217.62
0 4251 -130.36 178.34
1 4251 146.91 226.26
0 4252 355.48 49.03
1 4252 553.88 -34.05
0 4253 268.76 330.85
1 4253 608.3 266.59
0 4254 263.52 321.68
1 4254 600.47 257.91
0 4255 204.97 232.3
1 4255 502.3 185.91
0 4256 -245.92 43.09
1 4256 -12.49 129.62
0 4257 420.78 343.05
1 4257 779.65 236.64
7 4257 202.59 462.84
0 4258 168.66 475.98
1 4258 549.96 441.33
0 4259 525.84 -319.84
1 4259 617.35 -467.9
7 4259 452.15 -124.78
0 4260 172.61 -574.57
1 4260 153.36 -584
7 4260 184.66 -426.02
0 4261 379.36 363.53
1 4261 742.12 269.12
0 4262 188.11 374.36
1 4262 540.66 332.07
0 4263 194.03 324.47
1 4263 527.26 280.43
0 4264 322.95 249.37
1 4264 633.1 169.03
0 4265 -255.67 41.94
1 4265 -21.97 131.28
